instrument,tier,start,peak,stop,peak_flux,goes_class,goes_letter,duration_min,impulsive,baseline_flux,enhancement
SoLEXS,B,2024-10-02 07:18:21.000663,2024-10-02 07:19:53.000663,2024-10-02 07:24:27.000663,2.065303340149966e-05,M2.1,M,6.116666666666666,True,8.96993865030675e-06,2.302472091132237
SoLEXS,B,2024-10-02 08:07:21.000663,2024-10-02 08:08:59.000663,2024-10-02 08:10:39.000663,2.5657805044308114e-05,M2.6,M,4.433333333333334,True,6.711588275391956e-06,3.8229110594257514
SoLEXS,B,2024-10-02 09:24:00.000663,2024-10-02 09:25:20.000663,2024-10-02 09:28:52.000663,1.0550102249488752e-05,M1.1,M,4.883333333333334,True,4.1389911383776415e-06,2.548955022315914
SoLEXS,B,2024-10-02 10:43:32.000663,2024-10-02 10:45:32.000663,2024-10-02 10:46:48.000663,2.3531697341513295e-05,M2.4,M,9.75,True,3.7552147239263802e-06,6.266405271469805
SoLEXS,B,2024-10-02 11:01:55.000663,2024-10-02 11:07:35.000663,2024-10-02 11:13:18.000663,0.00010229516019086572,X1.0,X,27.166666666666668,True,3.972733469665985e-06,25.749313658201785
SoLEXS,B,2024-10-02 11:52:21.000663,2024-10-02 11:53:28.000663,2024-10-02 11:54:42.000663,2.6237218813905932e-05,M2.6,M,2.3666666666666667,True,8.883162917518746e-06,2.9535897357193286
SoLEXS,A,2024-10-02 13:40:17.000663,2024-10-02 13:41:11.000663,2024-10-02 13:44:39.000663,7.25289706884799e-06,C7.3,C,4.383333333333334,True,3.0912747102931152e-06,2.346247987827736
SoLEXS,A,2024-10-02 14:48:21.000663,2024-10-02 14:51:51.000663,2024-10-02 14:59:25.000663,8.561690524880709e-06,C8.6,C,15.85,True,2.6394001363326516e-06,3.243801652892562
SoLEXS,A,2024-10-02 15:04:55.000663,2024-10-02 15:09:53.000663,2024-10-02 15:12:45.000663,5.922290388548058e-06,C5.9,C,7.85,False,2.6413769597818675e-06,2.242122377351674
SoLEXS,B,2024-10-02 15:40:16.000663,2024-10-02 15:43:14.000663,2024-10-02 15:46:57.000663,1.4214723926380369e-05,M1.4,M,8.6,True,3.25494205862304e-06,4.3671204188481685
SoLEXS,B,2024-10-02 18:38:56.000663,2024-10-02 18:41:00.000663,2024-10-02 18:45:35.000663,1.2747102931152012e-05,M1.3,M,7.9,True,3.4553510565780508e-06,3.689090550404419
SoLEXS,B,2024-10-02 18:54:37.000663,2024-10-02 19:07:41.000663,2024-10-02 19:25:04.000663,9.077914110429449e-05,M9.1,M,31.383333333333333,True,5.80027266530334e-06,15.650840286755203
SoLEXS,B,2024-10-02 22:30:51.000663,2024-10-02 22:32:00.000663,2024-10-02 22:33:31.000663,1.3095432856169052e-05,M1.3,M,2.683333333333333,True,5.076346284935242e-06,2.579696522089432
SoLEXS,B,2024-10-02 23:08:03.000663,2024-10-02 23:10:35.000663,2024-10-02 23:13:49.000663,1.2557600545330608e-05,M1.3,M,5.783333333333333,True,4.470961145194274e-06,2.8087026788028484
SoLEXS,B,2024-10-03 00:16:55.000663,2024-10-03 00:46:34.000663,2024-10-03 00:54:32.000663,3.467484662576687e-05,M3.5,M,37.63333333333333,True,9.222903885480573e-06,3.7596452328159637
SoLEXS,B,2024-10-03 02:52:48.000663,2024-10-03 03:00:53.000663,2024-10-03 03:19:06.000663,1.4959781867757328e-05,M1.5,M,26.316666666666666,True,3.648943421949557e-06,4.0997571455258734
SoLEXS,B,2024-10-03 03:37:11.000663,2024-10-03 03:47:06.000663,2024-10-03 04:05:00.000663,0.0009577900477164282,X9.6,X,31.1,True,9.416291751874573e-06,101.71626718402747
SoLEXS,B,2024-10-03 07:58:54.000663,2024-10-03 08:04:15.000663,2024-10-03 08:16:33.000663,2.200068166325835e-05,M2.2,M,17.9,True,6.709475119291071e-06,3.2790466127524684
SoLEXS,B,2024-10-03 08:59:48.000663,2024-10-03 09:10:37.000663,2024-10-03 09:22:40.000663,3.351465576005453e-05,M3.4,M,22.883333333333333,True,9.993115201090662e-06,3.353774582364136
SoLEXS,B,2024-10-03 10:15:43.000663,2024-10-03 10:16:48.000663,2024-10-03 10:19:09.000663,1.8214042263122017e-05,M1.8,M,3.45,True,7.2453306066803e-06,2.5139007799490067
SoLEXS,B,2024-10-03 12:16:00.000663,2024-10-03 12:17:51.000663,2024-10-03 12:19:40.000663,1.4624403544648944e-05,M1.5,M,3.683333333333333,True,6.08984321745058e-06,2.4014417157312677
SoLEXS,B,2024-10-03 13:41:01.000663,2024-10-03 13:57:31.000663,2024-10-03 14:12:20.000663,3.4649625085207906e-05,M3.5,M,31.333333333333332,True,5.275119291070211e-06,6.568500762411806
SoLEXS,B,2024-10-03 17:43:21.000663,2024-10-03 17:46:39.000663,2024-10-03 18:02:26.000663,0.0009000163599182005,X9.0,X,27.666666666666668,True,1.3458009543285618e-05,66.87588956029762
SoLEXS,B,2024-10-04 01:43:57.000663,2024-10-04 01:55:28.000663,2024-10-04 02:07:43.000663,0.00018292433537832312,X1.8,X,28.75,True,1.134342194955692e-05,16.12602759482717
SoLEXS,B,2024-10-04 03:09:55.000663,2024-10-04 03:10:56.000663,2024-10-04 03:15:52.000663,5.9871165644171776e-05,M6.0,M,11.25,True,1.2603067484662575e-05,4.750523292605754
SoLEXS,B,2024-10-04 05:43:44.000663,2024-10-04 05:46:14.000663,2024-10-04 05:49:31.000663,2.2730061349693254e-05,M2.3,M,5.8,True,9.920313565098842e-06,2.29126440414757
SoLEXS,B,2024-10-04 10:11:11.000663,2024-10-04 10:25:00.000663,2024-10-04 10:36:07.000663,0.00010851533742331288,X1.1,X,28.866666666666667,True,7.003408316291752e-06,15.494646680942184
SoLEXS,B,2024-10-04 16:30:26.000663,2024-10-04 16:32:55.000663,2024-10-04 16:43:12.000663,2.4226993865030677e-05,M2.4,M,13.866666666666667,True,6.897000681663259e-06,3.5126854386779867
SoLEXS,B,2024-10-04 18:08:38.000663,2024-10-04 18:10:09.000663,2024-10-04 18:11:23.000663,1.214792092706203e-05,M1.2,M,2.7666666666666666,True,5.6100886162235854e-06,2.165370595382746
SoLEXS,B,2024-10-04 23:37:09.000663,2024-10-04 23:38:06.000663,2024-10-04 23:40:32.000663,1.225357873210634e-05,M1.2,M,3.4,False,5.780436264485345e-06,2.119836318824514
SoLEXS,B,2024-10-05 02:28:14.000663,2024-10-05 02:34:15.000663,2024-10-05 02:42:41.000663,2.436196319018405e-05,M2.4,M,15.9,True,6.120654396728017e-06,3.9802873371199463
SoLEXS,B,2024-10-05 03:39:31.000663,2024-10-05 03:41:04.000663,2024-10-05 03:45:41.000663,2.4570552147239263e-05,M2.5,M,6.25,True,7.989093387866395e-06,3.0755119453924906
SoLEXS,B,2024-10-05 05:40:13.000663,2024-10-05 05:41:45.000663,2024-10-05 05:46:07.000663,2.1734832992501703e-05,M2.2,M,6.083333333333333,True,7.0560327198364015e-06,3.080319190045598
SoLEXS,B,2024-10-05 07:10:47.000663,2024-10-05 07:13:42.000663,2024-10-05 07:18:41.000663,1.1548738922972052e-05,M1.2,M,7.916666666666667,True,4.414383094751193e-06,2.6161614601831404
SoLEXS,B,2024-10-05 07:54:15.000663,2024-10-05 07:59:47.000663,2024-10-05 08:02:45.000663,1.1708929788684391e-05,M1.2,M,8.516666666666667,False,4.730061349693252e-06,2.4754287361291256
SoLEXS,B,2024-10-05 08:27:58.000663,2024-10-05 08:28:44.000663,2024-10-05 08:29:29.000663,1.2404226312201774e-05,M1.2,M,1.5333333333333334,True,5.837014314928425e-06,2.1250978056499554
