peak_time,goes_class,goes_letter,duration_min,early_max,early_mean,early_std,rise_30s,rise_60s,rise_3m,deriv_max,deriv_mean,flux_integral,accel_max,target_class
2024-11-03 20:38:18.000663,M1.3,M,3.2333333333333334,1.3152692569870484e-05,1.2378298197102592e-05,4.7481723974669486e-07,0.016965352449223408,0.048745519713261604,0.10113500597371554,1.6359918200409053e-08,5.876241420977283e-09,0.0037258677573278804,1.4814814814814926e-09,2
2024-11-03 20:53:47.000663,M2.7,M,18.05,1.4714383094751192e-05,1.3483788417159798e-05,5.154850943533555e-07,0.015259030037880752,0.027370218214800176,0.04919169823400744,2.2858441263349326e-08,6.455896854223806e-09,0.004058620313565099,2.5448761645082744e-09,2
2024-11-03 23:22:47.000663,M2.8,M,19.8,7.723244717109748e-06,6.9825847493132424e-06,2.9544040184561515e-07,0.0734720416124836,0.13556566970091025,0.1064152579107063,3.158373097023407e-08,4.27352103780508e-09,0.002101758009543286,1.2588048170870289e-09,2
2024-11-04 07:09:43.000663,M9.7,M,55.233333333333334,3.347034764826176e-05,2.3284468721620957e-05,8.505804513325607e-06,0.3078839508157198,0.5575825765490637,2.725709234107531,2.123153828675302e-07,6.370447933286763e-08,0.007008625085207908,3.594637582367655e-09,2
2024-11-04 09:14:42.000663,M2.2,M,6.2,2.1910702113156103e-05,2.0539773126162053e-05,1.3242113581817147e-06,0.14025845748621302,0.2434356737180017,0.3025351880813237,1.0054533060668061e-07,8.837667480322684e-09,0.006182471710974778,1.945012497159766e-09,2
2024-11-04 09:44:28.000663,M2.1,M,9.366666666666667,2.0897750511247445e-05,1.8167965450316712e-05,2.3140410869400147e-06,0.22616101743684167,0.4926627150831559,0.6888415721931288,1.1065666893887777e-07,1.6682476627440324e-08,0.00546855760054533,1.2951601908657154e-09,2
2024-11-04 10:03:51.000663,M2.8,M,3.8666666666666667,2.8299250170415814e-05,1.9357331956418846e-05,6.058028976642569e-06,0.4781863864778438,0.9376427592507991,0.7273298309730469,2.1304249034310373e-07,-3.872098851923452e-09,0.005826556918882073,2.317655078391296e-09,2
2024-11-04 12:08:18.000663,M1.3,M,10.5,1.339877300613497e-05,1.2104840262066684e-05,1.2418092839693015e-06,0.25148697327636754,0.47985255926949844,0.5972187316746251,7.748239036582573e-08,1.143436180664602e-08,0.003643556918882072,7.998182231311236e-10,2
2024-11-04 12:38:10.000663,M3.1,M,25.266666666666666,3.1334696659850036e-05,2.6072808882910184e-05,5.791169654317234e-06,0.7340659340659342,1.5198181129215613,2.438575217885563,2.6607589184276293e-07,5.910661041698224e-08,0.007847915473755965,3.3628720745283385e-09,2
2024-11-04 14:10:02.000663,M2.5,M,14.983333333333333,2.1462167689161556e-05,1.5188766370675344e-05,3.081668431256208e-06,0.10298332464825408,0.1801719645648773,0.472707139134966,5.7123381049761565e-08,3.642745923115394e-08,0.004571818677573279,1.4269484208134322e-09,2
2024-11-04 14:57:42.000663,M1.0,M,7.366666666666666,1.04546693933197e-05,9.978059954661466e-06,3.861416201184287e-07,0.10930795037840366,0.17390965124444102,0.15963173909651238,4.362644853442369e-08,3.4159810303769295e-09,0.0030033960463531012,1.077027948193597e-09,2
2024-11-04 15:46:22.000663,M4.0,M,26.2,3.483708248125426e-05,1.962210717739324e-05,7.654615718140986e-06,0.23562318191989265,0.32184679644961595,1.2622510628776011,1.303794592138151e-07,8.561238261369333e-08,0.0059062542603953655,4.95341967734631e-09,2
2024-11-04 16:38:45.000663,M1.9,M,4.45,1.867075664621677e-05,1.5232857074917283e-05,2.4273052510811764e-06,0.11275137875327276,0.28739345997437477,0.36075984624811996,8.061804135423761e-08,-3.502075693645949e-09,0.004585089979550102,1.5769143376505395e-09,2
2024-11-04 17:25:13.000663,M1.0,M,2.5166666666666666,1.0482617586912067e-05,9.218899963086008e-06,8.768997893890879e-07,0.08356505195375377,0.12359139470218042,-0.052100102444021745,3.349888012464688e-08,-3.773283854877578e-09,0.002774888888888889,3.035024507417101e-09,2
2024-11-04 18:13:17.000663,C8.9,C,5.333333333333333,8.896387184730743e-06,8.555992635319216e-06,2.793159521998012e-07,0.05967150096103454,0.09479294076533287,0.12484710816005604,2.0359009316064617e-08,1.2403297425462936e-09,0.002575353783231084,7.498295841854249e-10,1
2024-11-04 19:58:44.000663,M2.4,M,28.033333333333335,1.0030674846625768e-05,9.280525945100066e-06,8.660181191664934e-07,0.10988366409228666,0.2072538860103626,0.4273144979958942,3.018794429837375e-08,9.56991517871138e-09,0.0027934383094751197,1.1588275391956823e-09,2
2024-11-04 20:37:51.000663,M3.0,M,3.8333333333333335,3.04505794137696e-05,2.1809652895257122e-05,5.276730666399758e-06,0.1264897815638311,0.4081903794302686,0.28951584541440356,2.0231765507839138e-07,-1.0993391467170299e-08,0.006564705521472394,6.05316973415138e-09,2
2024-11-04 21:08:01.000663,X1.7,X,22.933333333333334,0.00010666053169734151,4.83514211886305e-05,3.283751754427438e-05,0.17327539380771328,0.40427633203298596,2.3636363636363638,7.671892751647358e-07,3.114070907897509e-07,0.01455377777777778,1.117018859350153e-08,3
2024-11-05 06:49:59.000663,M1.4,M,4.466666666666667,1.356714383094751e-05,1.2583687033232534e-05,7.512716434503493e-07,0.10020703933747406,0.14948240165631463,0.1039337474120083,5.112474437627794e-08,-5.796289315593226e-10,0.0037876897970029926,1.086116791638253e-09,2
2024-11-05 09:47:16.000663,M1.6,M,16.083333333333332,8.201772324471712e-06,7.853757187470985e-06,1.9324303705234955e-07,0.013791851919063621,0.020506306142818252,0.059885672806460254,9.088843444671658e-09,2.1076053907403993e-09,0.0023639809134287666,1.136105430583952e-09,2
2024-11-05 10:13:12.000663,M1.3,M,13.983333333333333,1.2752556237218814e-05,1.209722646846345e-05,6.80654623087127e-07,0.12923375902276524,0.23091338145474724,0.29448917268184344,4.7398318563962736e-08,7.852139221802004e-09,0.0036412651670074984,1.2451715519200053e-09,2
2024-11-05 12:23:44.000663,M6.7,M,29.066666666666666,2.2921608725289704e-05,1.4290304755563708e-05,4.251587525016689e-06,0.07573597249014524,0.17856244233833776,0.9234253124213703,9.452397182458511e-08,4.78720030050646e-08,0.004301381731424676,1.817768688934332e-09,2
2024-11-05 13:59:08.000663,M1.5,M,8.683333333333334,1.4653715064758011e-05,1.3618619597931908e-05,1.0889867835643665e-06,0.14984668710838558,0.2704306092520996,0.4140114651379817,5.988898626935448e-08,1.231836811279174e-08,0.004099204498977505,3.6355373778689234e-09,2
2024-11-05 14:52:25.000663,M1.9,M,22.433333333333334,1.883571915473756e-05,1.5130560028262983e-05,3.1781726413816697e-06,0.05347853228827076,0.1571061940764376,0.740445307622945,6.503067484662567e-08,3.0338480362670256e-08,0.004554298568507158,1.4905703249261483e-09,2
2024-11-05 16:57:15.000663,M1.2,M,16.533333333333335,1.2403544648943421e-05,1.1372647865442843e-05,8.460423962828518e-07,0.24935281837160722,0.41870563674321476,0.4172860125260959,8.066348557146044e-08,1.1944581156333666e-08,0.003423167007498296,1.2769825039763693e-09,2
2024-11-05 17:36:30.000663,M1.3,M,1.0,1.3027948193592367e-05,8.353971198028838e-06,2.2940905225974347e-06,0.14088711121724076,-0.00961136648558293,-0.3743060115813981,1.2406271301976886e-07,-1.5878461515873846e-08,0.00251454533060668,2.953874119518283e-09,2
2024-11-05 19:07:28.000663,M2.7,M,25.8,2.5321063394683028e-05,1.7115649493734814e-05,5.493818004738133e-06,0.21548363702293552,0.5008612093191915,1.5567038346478108,7.957282435810047e-08,5.964145234142214e-08,0.005151810497614179,2.658486707566477e-09,2
2024-11-05 19:48:39.000663,M7.3,M,24.733333333333334,4.433878663940013e-05,3.2449270439140605e-05,6.671251401910428e-06,0.08146905294556317,0.16794059159830987,0.5643798160576685,9.893206089525087e-08,7.395433849280902e-08,0.009767230402181323,1.4071477261661042e-09,2
2024-11-05 20:55:01.000663,X1.2,X,28.316666666666666,7.11635991820041e-05,4.375408488406063e-05,1.6334116737370187e-05,0.3429657794676807,0.7803176023261019,2.247058823529412,2.2835719154737563e-07,1.865146887633197e-07,0.01316997955010225,3.235628266303097e-09,3
2024-11-07 06:56:34.000663,M7.1,M,25.183333333333334,5.6533060668029996e-05,2.612438429502205e-05,1.3168806159068396e-05,0.08429118773946354,0.20123520329387556,1.0661062503574084,3.333333333333333e-07,1.4429415100230078e-07,0.007863439672801637,6.9756873437856215e-09,2
2024-11-07 09:49:42.000663,M6.3,M,35.46666666666667,9.461486025903205e-06,8.162795226998395e-06,8.867395951066157e-07,0.09646408839778987,0.17458563535911584,0.387292817679558,2.3358327652806147e-08,1.1295506575217257e-08,0.0024570013633265168,7.907293796864225e-10,2
2024-11-07 12:55:49.000663,M3.1,M,12.9,3.077982276755283e-05,2.6795695783425846e-05,4.976937190327409e-06,0.21112080444464862,0.4541989990357685,1.0535837274438677,1.2942513065212453e-07,5.3141114893629966e-08,0.00806550443081118,2.5400071412341947e-09,2
2024-11-07 13:24:13.000663,M7.4,M,26.783333333333335,3.866666666666667e-05,2.7015397436855566e-05,7.5111971352206e-06,0.06803247004252014,0.16862088218872137,0.9026328222308122,1.126107702794821e-07,7.592078208491652e-08,0.008131634628493525,4.495731489596432e-09,2
2024-11-07 16:47:35.000663,C8.9,C,3.566666666666667,8.865030674846625e-06,7.4260508597789235e-06,1.0326300021121866e-06,0.11734443900049002,0.2784174424301813,0.5303772660460557,3.585548738922976e-08,1.6991229078285251e-09,0.002235241308793456,1.5223812769824333e-09,1
2024-11-07 17:31:35.000663,M3.4,M,19.083333333333332,3.3459441036128156e-05,2.3343927422112617e-05,9.030602647791594e-06,0.42297938030653887,1.084904620134524,3.708677913772191,1.6532606225857745e-07,9.239559936263249e-08,0.007026522154055898,2.063167461940464e-09,2
2024-11-07 20:11:04.000663,C5.7,C,4.666666666666667,5.712338104976142e-06,5.498071640317325e-06,1.2528502415479396e-07,0.03785119667013515,0.05189906347554633,0.07778355879292394,1.209952283571915e-08,-6.460444829396415e-13,0.0016549195637355148,8.407180186321268e-10,1
2024-11-07 20:35:52.000663,M5.9,M,31.366666666666667,1.0735514655760056e-05,8.507182375494545e-06,1.1939202678355299e-06,0.04589722337339403,0.1159345213427269,0.3514297554910898,2.2267666439445554e-08,1.3604823429352322e-08,0.002560661895023858,1.1860940695296503e-09,2
2024-11-08 05:59:37.000663,C8.3,C,19.683333333333334,7.854805725971372e-06,6.713243969771291e-06,8.555508498507111e-07,0.06328605833556329,0.12844527696012856,0.4060743912229063,1.904112701658717e-08,9.221054515862442e-09,0.0020206864349011588,1.2224494433083426e-09,1
2024-11-08 08:03:41.000663,M1.0,M,18.6,7.289025221540559e-06,5.889491288977664e-06,7.120889433009815e-07,0.037855801184799934,0.10432018494437224,0.2547319751480998,1.9859122926607572e-08,8.402549690927562e-09,0.0017727368779822767,1.2269938650306763e-09,2
2024-11-08 08:30:28.000663,M3.5,M,18.05,3.505044308111793e-05,2.7445841740890964e-05,7.934587493565588e-06,0.4938746662478406,1.2472121878435687,3.03792995131145,2.2985685071574647e-07,6.81516516699262e-08,0.00826119836400818,3.231083844580781e-09,2
2024-11-08 12:00:40.000663,C4.8,C,4.633333333333334,4.829584185412406e-06,4.494398358572991e-06,2.8015549151967244e-07,0.1559121621621621,0.18327702702702706,0.1503378378378379,2.5588590005767937e-08,-1.0083722495026179e-10,0.0013528139059304704,7.407407407407407e-10,1
2024-11-08 13:15:20.000663,C8.3,C,25.933333333333334,4.462849352419904e-06,3.592825097890015e-06,3.878376290873711e-07,0.00901098901098912,0.028791208791208833,0.1824175824175826,1.1633719609179764e-08,4.425014774687441e-09,0.0010814403544648944,7.589184276300867e-10,1
2024-11-08 16:11:42.000663,C9.5,C,27.533333333333335,5.986366734832993e-06,4.4807560347580326e-06,1.0244344016806137e-06,0.08504398826979473,0.19037145650048876,0.7949657869012708,2.1449670529425153e-08,1.0729360324651357e-08,0.0013487075664621677,1.0588502613042509e-09,1
2024-11-08 18:27:19.000663,C8.0,C,14.916666666666666,7.96319018404908e-06,6.395380542477133e-06,1.0587257710874874e-06,0.07913155263533783,0.13612341094129396,0.3809455792029708,2.853896841626903e-08,1.0918329599105321e-08,0.0019250095432856171,1.0270393092478927e-09,1
2024-11-09 08:13:17.000663,C9.6,C,18.0,9.21949556918882e-06,7.664368034748974e-06,1.0508535046024582e-06,0.30627758705247676,0.5822707209416383,0.401299656694458,6.52124517155192e-08,3.020394852444923e-09,0.0023069747784594413,1.1554192229038802e-09,1
2024-11-09 14:28:11.000663,C9.3,C,8.433333333333334,9.327198364008181e-06,7.118944576927171e-06,1.862233801201549e-06,0.11818644931227693,0.24486330446595325,1.1696383087111561,4.467166553056129e-08,1.4788870424773031e-08,0.0021428023176550785,3.40831629175191e-09,1
2024-11-09 15:11:27.000663,C8.6,C,12.083333333333334,8.618268575323791e-06,6.047650752886877e-06,1.5931541956086544e-06,0.13718220338983034,0.18608757062146888,0.5939265536723163,3.858214042263116e-08,1.6242388130812664e-08,0.0018203428766189501,1.2769825039763584e-09,1
2024-11-09 16:04:57.000663,M1.3,M,20.766666666666666,1.2569870483980914e-05,8.367568228604038e-06,2.908244443169874e-06,0.17120907261752338,0.3720504847265412,1.5344796049021403,4.280845262440352e-08,2.9791723628790095e-08,0.0025186380368098157,1.0679391047489294e-09,2
2024-11-09 17:49:14.000663,M1.5,M,9.116666666666667,1.511111111111111e-05,1.0931471328246903e-05,2.6961162942899948e-06,0.4395935862835371,1.578980790601683,1.5827909191935228,1.7632356282663026e-07,2.1117496693593646e-08,0.003290372869802318,5.207907293796859e-09,2
